@relation 'twitter'
@attribute 'klout_score' {1,2,3,4,5}
@attribute 'followers_count' numeric
@attribute 'friends_count' numeric
@attribute 'retweet_count' numeric
@attribute 'favorite_count' numeric
@attribute 'statuses_count' numeric
@attribute 'default_profile_image' {1,0}
@data
3,23501,2741,2,6,3050,0
3,28167,21806,1,1,2415,0
3,2621,1337,0,0,21888,0
3,63101,53113,0,1,2041,0
3,55145,32525,4,7,1071,0
4,17080,4313,1,11,17838,0
4,66552,277,1,3,29297,0
5,664994,2785,10,7,59109,0
5,1122028,2244,54,222,12418,0
3,1556,295,1,1,905,0
3,7494,1049,0,2,6236,0
3,18726,788,6,21,603,0
3,852,416,0,0,1037,0
3,7040,4916,0,1,2563,0
3,6417,70,0,0,879,0
3,37185,717,0,0,19639,0
3,14833,3436,5,6,9456,0
3,16475,9685,5,8,23102,0
3,17273,14419,4,5,150,0
3,22735,2079,1,1,4897,0
4,70319,2392,1,4,13743,0
3,19809,2504,0,2,7595,0
4,4956,1337,1,1,6528,0
3,56847,19,422,571,2,0
2,149,29,0,0,208,0
3,6642,11,6,100,47,0
5,493479,3996,28,48,29617,0
5,456899,1157,4,14,6420,0
5,1446655,853,18,30,21681,0
3,471,243,0,0,2346,0
3,4158,47,1,2,1009,0
4,19025,831,1,2,6598,0
4,22628,4557,2,1,16913,0
4,17735,1103,4,15,15256,0
1,83,30,0,0,3,0
5,573402,578552,15,50,3095,0
3,17987,16165,0,0,100287,0
3,9075,1980,1,1,6613,0
3,4150,1772,4,2,3557,0
2,3224,2652,0,0,21897,0
3,2916,564,4,8,13044,0
3,4230,586,1,1,3175,0
1,48,198,0,0,363,0
3,51064,7626,1,0,102808,0
3,1852,1981,0,0,7819,0
3,406,959,0,0,755,0
3,1578,1343,0,0,2554,0
2,990,1811,0,1,683,0
4,409526,722,69,135,23668,0
3,773,1152,0,0,3337,0
3,8624,6924,0,0,6604,0
3,1360,1969,0,0,3149,0
4,15359,1552,0,1,22783,0
3,11638,297,0,0,11278,0
3,3656,256,0,0,5960,0
3,11026,2385,1,3,44609,0
3,691,500,0,7,3477,0
2,487,203,2,3,84,0
3,31633,12355,2,9,587,0
3,42286,1608,5,7,4864,0
3,1513,1248,1,1,2275,0
2,1110,972,0,0,324,0
3,2692,1356,0,0,14575,0
4,44434,1283,3,11,28470,0
4,17765,140,7,18,4322,0
4,41574,573,13,15,21077,0
4,47559,2881,1,3,14942,0
4,4271,173,0,4,1319,0
4,52502,962,0,3,340696,0
4,1953,684,1,2,1594,0
4,12906,761,7,8,25962,0
3,1476,921,0,1,7044,0
2,743,796,0,0,2585,0
2,458,311,0,0,227,0
3,5079,2399,0,0,3840,0
3,1105,1409,0,0,3385,0
4,39856,762,17,29,14709,0
3,3520,2971,2,2,18724,0
3,2810,2140,0,0,5161,0
3,1585,152,19,18,243,0
4,1714,1330,0,1,26568,0
3,6656,2935,0,1,524,0
3,7213,522,0,1,2817,0
4,22477,1310,1,3,10367,0
2,429,252,0,1,559,0
3,20231,3375,1,1,16152,0
4,13981,1981,1,0,3265,0
3,13189,544,0,0,1456,0
3,18530,2032,2,4,7674,0
2,682,1285,0,0,1609,0
3,2156,2291,0,0,596,0
2,1439,1504,5,7,416,0
3,610,542,1,1,964,0
3,1266,740,1,0,3375,0
2,257,135,0,0,439,0
3,8968,9796,1,1,19474,0
3,1036,601,1,0,602,0
3,22145,436,0,0,2854,0
3,5226,2087,1,1,3942,0
3,6378,2494,0,0,6671,0
4,21821,71,0,1,13139,0
3,1995,2,1,1,1884,0
4,41987,507,1,3,10270,0
3,2306,1001,0,0,15465,0
5,163916,1534,6,5,10127,0
2,598,304,1,2,170,0
4,41711,1231,26,38,5739,0
3,617,576,0,1,32061,0
3,9452,566,1,5,8152,0
3,7669,2860,1,2,16356,0
3,4942,1479,0,1,9003,0
5,497126,12053,12,14,16436,0
2,815,376,1,0,149,0
3,4397,992,0,1,6903,0
4,34749,991,10,9,6430,0
3,3331,738,2,3,2705,0
3,5696,1115,0,0,8141,0
4,106019,2184,1,4,190817,0
2,968,99,0,0,471,0
4,247719,19903,27,29,58666,0
3,53957,150,4,5,12032,0
3,51219,856,96,143,1932,0
3,2338,1227,0,0,4822,0
3,106723,104475,0,0,166906,0
2,808,407,0,0,1609,0
4,6907237,12,22,35,69039,0
4,888784,630,219,303,17840,0
3,3059,1607,1,2,764,0
3,2230,399,0,0,1894,0
4,57311,2493,1,2,44041,0
3,301600,47409,8,7,5885,0
3,10799,429,3,4,8191,0
3,5284,64,1,3,14367,0
5,3517135,7956,16,61,56315,0
2,948,1578,0,0,121,0
4,25356,1594,5,4,60678,0
5,677203,17,61,82,27572,0
4,15241,2923,0,0,34816,0
2,6477,1130,11,3,184,0
3,1280,557,0,0,10205,0
2,8651,334,1,0,831,0
3,1763,691,10,8,694,0
3,1438,1647,0,0,31247,0
2,3252,1345,0,1,1121,0
2,2601,1999,0,0,3750,0
4,76688,1444,37,58,20320,0
4,1111632,9,137,124,44793,0
4,99571,1169,3,3,22581,0
4,64819,406,3,3,19492,0
3,1044,685,0,0,14882,0
2,137,238,0,0,65,0
3,41331,78,0,3,637,0
3,378,367,0,0,18988,0
3,927,393,4,5,1793,0
2,20347,24827,0,0,5079,0
2,1685,1101,23,9,1,0
5,164901,216,15,27,2021,0
4,132678,888,37,66,3641,0
4,46595,11598,19,21,29513,0
4,10945,10906,0,0,24216,0
2,1458,222,0,0,45041,0
3,10099,736,1,1,3468,0
3,14525,680,2,2,5976,0
2,3999,74,5,5,462,0
3,14750,1742,0,1,19859,0
2,1068,395,0,1,1438,0
3,3126,923,0,0,16311,0
3,4540,476,0,0,8706,0
4,3572,507,0,0,8802,0
2,1925,473,0,0,4644,0
5,282208,1923,176,311,5495,0
5,2976220,471,191,744,21006,0
3,29733,2062,0,1,13279,0
5,29951732,246,204,873,10923,0
3,1322,162,0,0,791,0
3,2348,1252,4,2,8581,0
1,63,704,0,0,7,0
3,26651,25265,3,6,8966,0
3,5681,5733,0,1,2895,0
3,2968,3922,3,5,179,0
4,47317,52031,2,4,4141,0
3,324,245,0,0,220,0
3,1498,1444,2,2,1273,0
3,1393,1571,0,0,18575,0
3,701,639,0,1,41320,0
3,1582,2279,0,0,1291,0
3,1397,1648,1,0,530,0
4,141185,123069,1,0,237455,0
3,3043,2505,4,1,71502,0
2,90,351,0,0,113,0
3,433,2995,0,0,783,0
1,9,120,0,0,28,0
3,7110,7437,0,0,2216,0
3,2730,3318,0,0,4641,0
3,40880,40933,0,0,245,0
2,469,1499,0,0,1895,0
3,1630,1877,1,1,336,0
3,4462,5001,0,0,41992,0
2,371,1837,0,0,1,0
2,105,2001,0,0,56,0
3,17646,12196,0,0,731,0
3,4263,3649,0,0,92,0
3,72352,70988,1,1,4060,0
3,73657,80396,0,0,58569,0
3,131854,100203,9,11,166,0
3,111,88,1,0,381,0
2,124,418,0,0,215,0
4,12201,8962,0,1,13240,0
2,1224,1917,0,0,374,0
4,59422,53874,3,2,49626,0
3,288,361,1,1,1585,0
3,24859,4037,0,0,42466,0
2,144,269,0,0,102,0
4,11930,3474,2,2,363710,0
4,4609919,3144932,2,8,176048,0
2,115,749,0,0,189,0
3,8165,6820,0,0,280802,0
3,807,660,3,4,2556,0
3,3570,2685,3,4,10490,0
3,1094,706,0,0,18629,0
3,12200,5720,0,1,7521,0
1,209,1425,0,0,20,0
2,154,763,0,0,3693,0
3,14742,9518,0,0,2281,0
3,1183,5001,0,2,70,0
3,5613,4387,3,2,14420,0
3,540,577,0,0,21556,0
2,136,477,0,0,253,0
2,114,295,0,0,247,0
3,896,757,0,0,62453,0
2,5113,2239,0,0,18841,0
3,5514,662,0,0,2931,0
3,3261,1307,0,1,3010,0
3,404,863,0,1,326,0
3,348,232,0,0,482,0
2,464,4987,1,2,3,0
2,306,285,0,0,24883,0
2,258,928,0,0,24,0
2,434,257,0,0,2038,0
3,478,428,0,1,3423,0
3,893,820,0,0,3211,0
3,765,1652,0,3,1739,0
3,1301,1661,0,0,16702,0
4,7008,5338,6,7,20874,0
3,1689,891,15,2,169941,0
3,664,1363,0,0,13856,0
3,900,758,0,0,36253,0
2,443,1821,0,0,982,0
2,1005,1993,0,0,5270,0
3,3830,1222,0,0,6331,0
3,12866,618,0,1,9841,0
3,1084,1042,0,0,2426,0
4,13746,5364,3,2,6478,0
4,52428,26682,10,14,15397,0
3,6372,4319,3,4,2183,0
4,16208,12803,3,5,12594,0
2,142,1478,0,0,1110,0
2,151,712,0,0,154,0
2,210,1945,0,0,1,0
3,28180,22467,14,42,895,0
2,463,1993,0,0,103,0
3,4727,3668,0,0,1563,0
2,4226,878,0,0,43961,0
3,2384,1516,0,0,14039,0
3,3764,1585,0,0,585,0
2,231,869,0,0,1043,0
3,19286,4380,2,1,391,0
2,627,1303,0,0,126,0
2,448,2041,0,0,960,0
2,994,1904,0,0,3501,0
1,53,341,0,0,17,0
4,237278,105765,16,23,13869,0
3,23501,2741,2,6,3050,0
3,28167,21806,1,1,2415,0
3,11019,11589,1,2,216,1
2,304,518,0,0,868,0
2,661,2046,0,0,1,0
3,63101,53113,0,1,2041,0
3,55146,32525,4,7,1071,0
3,561,1350,0,0,126,0
3,685,1176,0,0,1998,0
2,264,622,0,2,107,0
1,20,153,0,0,2,0
2,173,1992,0,0,339,0
2,440,1658,0,0,31,0
2,90,232,0,0,310,0
1,39,491,0,0,7,1
1,31,210,0,0,4,0
3,7040,4916,0,1,2563,0
2,56,157,0,0,284,0
3,16476,9685,5,8,23102,0
2,242,1233,0,0,1229,0
1,69,324,0,0,8,0
3,1060,950,0,0,7620,0
1,20,151,0,0,33,0
2,407,686,1,1,316,0
3,17273,14419,4,5,150,0
2,302,525,0,0,1011,0
1,45,239,0,0,36,0
2,142,235,0,0,1997,0
4,4956,1337,1,1,6528,0
1,43,114,0,0,83,0
3,844,1302,0,0,7966,0
3,4550,1509,0,0,7962,0
1,48,198,0,0,363,0
2,531,2075,0,0,2504,0
2,46,179,1,0,221,0
1,39,218,0,0,261,0
1,225,432,0,0,538,0
2,2408,2030,0,0,1680,0
5,573423,578552,15,51,3095,0
3,314,640,0,1,429,0
2,367,2454,0,0,2496,0
1,48,540,0,0,210,0
3,3556,1282,0,1,4178,0
2,385,806,0,0,692,0
2,209,431,0,0,272,0
3,51065,7626,1,0,102808,0
3,406,959,0,0,755,0
2,473,416,0,2,387,0
1,134,433,0,0,105,0
2,197,877,0,0,66,0
1,251,825,0,0,49,0
3,774,1152,0,0,3337,0
2,5881,5990,0,0,190,0
2,4667,4813,0,0,836,0
3,8623,6924,0,0,6605,0
2,228,525,0,0,229,0
2,137,238,0,0,65,0
3,1852,1981,0,0,7819,0
2,1110,972,0,0,324,0
3,1513,1248,1,1,2275,0
3,2692,1356,0,0,14582,0
2,219,610,0,0,231,0
3,1360,1969,0,0,3149,0
1,107,196,1,1,105,0
2,1081,902,0,0,1803,0
1,21,183,0,0,132,0
1,57,293,0,0,126,0
3,1418,186,0,0,5656,0
2,161,583,0,0,429,0
1,12,24,0,0,134,0
2,133,114,0,0,411,0
1,82,272,0,0,190,0
1,49,241,0,0,37,0
3,1061,1191,1,2,1021,0
3,20297,3338,0,1,44709,0
1,319,1194,0,0,311,0
3,2413,2075,1,1,1657,0
3,247,642,0,0,19622,0
2,128,445,0,1,1056,0
3,1476,921,0,1,7044,0
1,177,755,0,0,200,0
2,925,1153,0,0,127,0
4,133738,24864,1,3,31571,0
1,191,676,0,0,131,0
2,1024,792,0,0,54736,0
3,2811,2140,0,0,5161,0
4,1714,1330,0,1,26568,0
1,51,92,0,0,106,0
2,562,1970,0,0,1932,0
2,1271,2011,0,0,65458,0
4,3352,2898,1,1,11463,0
3,473,568,0,0,2841,0
2,6941,1464,0,0,1059,0
3,939,1493,0,2,1047,0
2,101,227,1,0,911,0
2,919,525,0,0,1191,0
2,863,1204,1,1,9227,0
2,1272,1966,0,0,1301,0
4,16428,12011,1,1,38653,0
2,756,1288,0,0,5234,0
3,5470,831,2,2,3424,0
2,1839,2281,0,0,229,0
2,379,881,0,0,7389,0
1,23,94,0,0,75,0
1,4,71,0,0,6,0
2,326,639,0,0,2215,0
2,11967,10620,0,0,63393,0
2,1347,4174,0,0,655,0
3,712,1815,0,0,3295,0
2,396,481,0,0,9129,0
1,167,508,0,0,2,0
2,148,350,1,0,129,0
2,390,1408,0,0,1254,0
3,862,828,0,0,6297,0
2,488,1910,0,0,2512,0
3,1185,1999,1,0,870,0
2,1489,1116,0,0,602,0
2,211,400,0,0,320,0
2,1255,576,0,0,1808,0
1,70,627,0,0,496,0
3,8544,2505,0,0,5041,0
1,32,264,0,0,13,0
3,42390,153873,11,19,121,0
1,6,92,0,0,3,0
1,44,224,0,0,233,0
2,215,392,1,0,312,0
2,1500,974,0,0,16502,0
5,277496,3999,13,23,304168,0
1,313,1273,0,0,9,0
3,617,576,0,1,32061,0
2,235,1084,0,0,241,0
2,1037,1202,0,0,1325,0
2,542,1896,0,0,98,0
2,174,214,0,0,129,0
3,1891,1824,0,0,35522,0
1,324,836,0,0,2580,0
2,291,387,0,0,84,0
3,2085,1985,0,0,9060,0
3,22342,21160,0,0,15431,0
2,4316,1419,0,0,745,0
1,21,51,0,0,6,1
2,257,657,0,0,80,0
3,13270,33280,0,0,1235,0
3,4401,647,0,0,1774,0
1,169,339,2,2,404,0
3,4537,2974,0,0,35334,0
2,858,2003,0,0,6683,0
1,37,116,0,0,97,0
4,15241,2923,1,0,34818,0
2,1903,1322,4,1,848,0
2,8651,334,1,0,831,0
2,689,1794,6,10,31,0
2,2601,1999,0,0,3750,0
3,15822,12886,0,0,7439,0
2,1385,1942,0,0,2576,0
3,1438,1647,0,0,31247,0
1,215,746,1,0,2,0
2,1555,2259,0,0,885,0
1,628,1617,0,0,89,0
2,877,2008,0,0,11024,0
3,1044,685,0,0,14882,0
1,81,198,0,0,1274,0
1,67,518,0,0,25,0
3,927,393,4,5,1793,0
3,2240,1258,0,0,2687,0
1,89,108,0,2,83,0
1,130,1022,0,0,145,0
2,1451,1301,0,0,6703,0
2,908,725,0,0,515,0
1,349,662,0,0,264,0
3,378,367,0,0,18988,0
1,26,38,0,0,79,0
1,225,807,0,0,2109,0
2,41000,35477,0,0,4047,0
3,1763,691,10,8,694,0
4,46596,11598,20,22,29513,0
2,20347,24827,0,0,5079,0
3,2348,1252,4,2,8581,0
4,10945,10906,0,0,24216,0
3,2152,1872,0,0,4692,0
3,6979,5676,0,0,3836,0
3,8521,3364,4,2,5160,0
1,302,797,0,0,387,0
4,68706,1114,1,4,13697,0
2,2471,2726,0,0,4059,0
3,17650,300,16,17,87651,0
4,15683,655,11,32,28685,0
3,581,63,0,0,66974,0
3,8818,1460,9,14,43014,0
3,6583,1304,1,1,315607,0
2,188,156,0,0,584,0
3,27433,200,9,15,1161,0
3,978,860,0,1,8689,0
4,739689,714,804,3167,29394,0
4,97293,1358,36,87,103838,0
2,2821,2678,0,0,50149,0
3,20361,17015,0,0,147641,0
3,1992,1697,0,0,54989,0
3,364,289,0,0,17589,0
4,100460,513,196,214,970,0
3,21169,1402,3,4,39489,0
4,39022,95,657,1126,10861,0
2,285,209,0,0,8296,0
4,19114,344,31,50,14150,0
3,5580,2670,1,1,67396,0
2,260,226,0,0,26057,0
2,10419,176,0,1,3461,0
3,1085,468,1,2,3822,0
4,129982,2468,10,43,22629,0
5,2313971,1484,567,734,38041,0
2,957,531,0,0,41735,0
3,10071,217,5,17,478,0
1,21,51,0,0,530,0
3,1182,958,0,0,3159,0
2,554,1965,0,0,10000,0
3,3051,1325,0,3,33737,0
2,1135,844,0,0,3307,0
4,7966,1,1,6,4442,0
3,6054,5261,1,1,11785,0
4,14572,271,25,33,14039,0
3,24219,216,0,2,6409,0
3,46039,39252,150,99,2517,0
3,5142,997,0,0,66012,0
3,96172,3650,1,4,64980,0
3,7343,229,1,17,14472,0
3,671,354,0,4,13871,0
2,164,168,0,1,1617,0
4,37563,470,424,273,14876,0
3,1327,0,1,4,175,0
3,3611,1785,2,2,53056,0
4,230896,2629,1,0,350540,0
3,16293,641,5,7,55932,0
3,2721,966,0,0,18276,0
4,73390,6475,50,52,61862,0
3,622,455,0,2,199,0
3,1381,1203,0,1,17790,0
3,1364,441,1,4,30215,0
2,175,296,0,0,5984,0
2,901,140,0,1,217,0
3,114169,110704,12,48,5070,0
4,8215,121,6,17,32312,0
3,4145,617,0,8,4882,0
3,2440,394,0,5,18418,0
2,533,459,0,0,12436,0
4,222660,1758,297,369,26772,0
3,541,1178,0,2,34673,0
4,70148,855,59,142,24010,0
2,474,458,0,0,23310,0
3,842,1343,0,1,6100,0
3,4291,718,1,0,17956,0
4,115299,658,52,106,14129,0
4,17661,191,98,179,1704,0
3,447,339,0,0,1951,0
3,1714,1428,0,1,23893,0
3,2240,428,0,1,15892,0
3,143,425,0,0,193,0
3,601,490,0,1,447,0
3,25936,390,1,8,7733,0
1,17,38,0,0,326,0
2,3174,1000,3,13,22356,0
4,26496,533,12,13,3862,0
1,135,227,1,1,226,0
2,918,782,0,0,30373,0
4,864399,13053,771,2898,28664,0
2,388,295,0,1,10059,0
4,419467,1136,175,648,4738,0
5,526482,753,6,62,12593,0
2,1276,922,0,2,40359,0
3,2675,728,0,1,9685,0
4,90328,366,0,2,4766,0
3,2998,1658,0,0,114714,0
4,10639,1079,12,24,3796,0
3,8278,865,1,1,39806,0
2,787,1019,0,0,24405,0
2,769,323,0,1,9547,0
3,747,718,0,0,11002,0
3,1613,4293,1,0,3812,0
4,236341,10241,0,2,16912,0
2,21,68,0,0,142,0
4,453559,1938,55,94,54561,0
2,554,497,0,0,2040,0
2,6307,918,0,0,267,0
3,325,169,0,0,9743,0
2,1381,800,0,0,63140,0
2,397,631,0,0,38092,0
3,449,212,0,0,33761,0
4,30416,2231,25,48,20113,0
3,6744,3364,10,26,31,0
2,23598,400,1,3,13593,0
4,164954,631,188,257,538,0
5,359026,20,1271,2327,354,0
4,196044,6469,8,20,162397,0
2,200,166,0,0,2601,0
3,13576,13625,4,6,1144,0
3,19891,23,36,93,178,0
2,181,415,0,0,1053,0
4,82875,576,255,211,3868,0
4,1646833,159963,9087,14324,4,0
4,15644101,1,1264,2112,1482,0
4,439670,3342,10,11,110659,0
4,103505,371,5,10,10874,0
3,1490,456,0,1,9692,0
2,1063,48,1,1,1132,0
3,295,291,0,0,5606,0
3,578,212,0,0,112118,0
3,475,454,0,0,19185,0
3,4528,387,7,17,31765,0
2,1282,675,0,0,65251,0
3,7063,1134,0,0,77003,0
4,126124,1009,160,309,17174,0
3,39451,999,3,4,77852,0
3,404,286,0,0,17479,0
3,486,559,0,2,8727,0
3,1181,1992,0,0,966,0
2,333,281,0,0,3363,0
2,258,229,0,0,6747,0
3,435,339,0,0,1740,0
3,8816,300,11,62,1365,0
4,140664,586,106,371,2237,0
3,3109,3348,0,0,47377,0
3,1729,802,2,3,9356,0
3,191,231,0,0,731,0
3,33441,13240,0,0,14014,0
5,978133,31,2708,3076,668,0
2,1233,1141,0,0,8737,0
3,59916,3966,45,97,69787,0
3,1272,722,0,1,9534,0
2,298,236,0,0,809,0
3,1376,998,0,2,41060,0
3,21958,16260,1,12,1655,0
4,45982,1065,57,229,9607,0
3,9171,296,0,0,2206,0
2,679,630,0,1,14327,0
2,686,631,0,0,40411,0
5,414788,131,165,204,868,0
3,2857,712,2,2,18019,0
2,307,185,0,0,7144,0
3,8138,989,32,61,551,0
2,534,386,0,0,5253,0
2,1119,818,0,0,7249,0
3,1361,722,1,1,58576,0
2,2260,882,0,0,2089,0
3,497,532,0,0,465,0
4,34423,31,126,222,580,0
3,452,145,0,0,12281,0
4,61121,6762,37,56,15811,0
4,41268,18330,6,9,63871,0
2,257,432,0,0,3158,0
3,1190,293,0,0,6257,0
2,676,433,1,3,108466,0
2,323,241,0,1,5657,0
2,7582,184,0,0,12317,0
4,49338,1411,1,2,20556,0
3,1771,1524,0,2,9734,0
3,1103,377,0,2,15427,0
2,170,725,0,0,584,0
3,107085,660,62,128,57729,0
2,158,159,0,0,1029,0
5,2137559,122,303,864,24406,0
2,281,248,0,0,2023,0
2,391,465,0,1,2035,0
4,19283,2611,5,5,16699,0
4,14402,1433,0,0,113682,0
4,116430,400,36,211,15005,0
2,5383,1009,1,2,2688,0
5,281742,932,32,78,52384,0
2,1512,1431,0,0,46181,0
4,542308,484,47,68,89710,0
4,303369,295,84,197,8716,0
3,45100,385,3,14,527,0
5,242089,335,63,235,5226,0
5,4931539,2,338,970,1630,0
4,130846,0,1167,1229,5247,0
3,7092,1208,1,3,32977,0
4,115720,1525,48,69,77456,0
5,1641969,13795,26,99,357,0
2,268,349,1,0,2534,0
2,5916,459,0,2,23508,0
4,16252,2526,2,3,35003,0
5,955967,1161,200,618,28079,0
3,905,457,0,0,18515,0
3,25867,1186,0,11,7901,0
5,501553,125404,188,519,32380,0
4,499826,1223,485,326,27493,0
2,276,400,0,0,6270,0
2,150,304,0,0,1135,0
2,1298,1199,0,4,6784,0
3,12322,3189,0,0,48352,0
3,2100,176,5,44,1491,0
2,929,466,0,1,51471,0
4,1017559,1165,1529,1120,46670,0
2,205,398,0,0,2013,0
2,497,245,0,1,20871,0
3,4853,353,0,20,2538,0
5,206491,879,40,169,14291,0
3,634,196,0,0,45434,0
3,1105,403,1,5,9168,0
3,7340,1166,2,7,3284,0
2,577,460,0,1,5142,0
2,954,490,0,1,50266,0
2,308,70,0,0,9419,0
3,238,207,0,0,4862,0
3,603,463,0,0,49180,0
3,651,537,0,0,12771,0
2,501,394,0,3,22221,0
2,104,103,0,0,4644,0
2,1849,1286,0,0,49258,0
4,349305,563,772,629,52098,0
4,31123,385,0,11,15751,0
3,5774,1162,3,14,39906,0
3,2384,27,2,10,3097,0
1,129,111,0,6,367,0
3,5417,169,7,24,544,0
2,287,158,0,0,7377,0
3,9564,801,0,2,20424,0
4,21115,1,10,5,85481,0
5,1204334,224,1108,3400,3446,0
4,86489,972,6,4,15079,0
4,547692,15222,109,242,90738,0
1,135,174,0,0,2872,0
5,1789546,0,0,0,22,0
5,492699,126,8,58,8538,0
5,904297,143,160,209,32820,0
3,1816,1759,0,1,18320,0
5,112143,959,74,118,29135,0
2,1226,2010,0,0,97485,0
2,701,2006,0,0,4544,0
4,87163,3,52,85,366,0
4,519525,257,436,478,8339,0
1,103,109,0,0,913,0
4,197123,1045,218,300,48402,0
3,35424,224,8,12,7127,0
2,415,240,0,0,12894,0
5,7862345,2104,614,1920,19236,0
4,157501,0,108,197,325,0
5,1454621,1727,359,753,21457,0
3,3144,370,0,0,17914,0
2,907,670,0,0,4691,0
5,7341367,593,110,488,4486,0
3,39525,2007,16,50,25261,0
5,2579918,193,52,209,3920,0
5,265278,636,46,70,14439,0
4,169179,474,35,115,2077,0
5,360395,765,14,44,4088,0
1,302,881,0,0,107,0
4,83143,778,30,92,21477,0
5,4451475,1869,45,94,57108,0
3,829,463,0,0,37149,0
2,565,615,0,1,7290,0
4,943948,853,1532,1427,49302,0
3,20831,22781,1,1,64968,0
1,69,98,0,0,741,0
2,2297,86,0,0,40033,0
4,24300,278,5,27,914,0
3,5103,425,3,5,10753,0
1,340,415,0,1,1835,0
3,278,226,0,0,2352,0
2,75,158,0,0,460,0
3,546,366,0,0,5011,0
3,580,99,0,1,26654,0
2,617,423,0,3,4088,0
2,253,229,0,4,3816,0
1,344,282,0,0,4237,0
3,1347,744,0,5,32013,0
2,243,206,0,0,12517,0
2,1219,1143,0,0,35748,0
3,928,635,0,1,6577,0
3,924,883,1,0,129392,0
3,439,294,3,13,8305,0
2,445,610,0,1,7282,0
3,3822,730,0,1,13962,0
1,657,527,0,0,6677,0
1,311,100,0,0,7289,0
2,688,209,5,0,12466,0
3,3767,655,3,3,374,0
2,2920,179,0,1,2753,0
4,8520,915,0,3,8701,0
3,4201,1618,0,2,74410,0
3,11870,398,0,2,6571,0
3,615,742,0,1,8482,0
1,1256,609,0,1,39753,0
3,4496,3692,1,0,319,0
4,103534,19820,2,0,124397,0
5,1419466,255,315,565,968,0
2,648,310,0,0,2626,0
3,9127,640,10,27,8584,0
3,521,98,0,0,7047,0
2,4153,1007,2,4,24074,0
3,82757,2020,4,4,7706,0
3,1031,240,0,1,26938,0
4,147264,53644,13,32,19011,0
2,208,217,0,0,11241,0
3,2516,2238,0,0,70268,0
2,1194,296,0,1,4477,0
2,232,786,0,0,1857,0
4,287398,67,32,111,2961,0
2,200,108,0,0,1286,0
4,87359,1077,4,31,1319,0
3,8609,7724,0,0,37014,0
4,28899,8703,3,4,16466,0
2,1447,73,0,1,24299,0
2,194,415,0,0,3401,0
3,2042,878,0,0,8677,0
3,28675,26504,0,1,41180,0
4,359594,764,808,1091,12524,0
2,671,443,0,1,28369,0
3,5612,538,0,0,3480,0
1,1053,1099,0,0,6544,0
3,515,259,0,1,8643,0
2,442,276,0,0,1892,0
4,219258,79923,0,0,12344,0
3,99702,35454,161,188,12695,0
3,800,276,0,0,24396,0
3,17214,16936,2,5,15038,0
2,976,384,1,4,16434,0
3,1285,2018,0,0,23958,0
2,184,400,0,1,2806,0
2,3523,2722,0,0,2795,0
1,575,179,0,0,4615,0
3,33463,518,6,7,15741,0
1,48,204,0,0,356,0
4,31284,965,6,26,24340,0
3,50311,253,2,7,5051,0
2,1811,62,0,0,7659,0
2,329,173,0,0,12789,0
2,182,427,0,0,7812,0
1,106,1020,0,0,3948,0
3,933,293,0,3,23050,0
1,177,185,0,2,2624,0
2,1333,544,0,1,34470,0
2,544,1067,0,1,6019,0
2,297,282,1,2,3309,0
2,899,549,0,6,25898,0
2,341,183,0,0,37464,0
3,364,377,0,1,18097,0
2,5761,2702,0,0,492,0
1,28664,4064,5,34,880,0
3,327,377,1,1,19164,0
3,109417,97389,57,113,463,0
2,620,571,0,2,11563,0
2,491,301,0,3,4631,0
2,297,167,0,2,85,0
3,1224,1543,1,2,1178,0
2,1101,570,0,0,2968,0
3,8009,998,0,0,17897,0
2,1973,1021,0,0,61638,0
2,385,705,0,0,4211,0
2,20693,3304,0,0,1821,0
3,34847,23013,1,3,11163,0
2,3054,467,0,0,39138,0
2,519,225,0,2,9495,0
3,1000,1305,0,1,11067,0
2,245,127,0,0,1105,0
2,329,232,0,2,3711,0
2,303,156,0,0,30049,0
3,578,378,0,1,12539,0
2,344,273,0,47,6206,0
2,803,580,0,0,38761,0
2,1013,641,1,1,14679,0
2,246,178,0,0,37847,0
2,511,360,0,0,11803,0
3,4025,377,0,1,38388,0
1,296,155,0,2,6225,0
1,128,192,0,0,1211,0
1,480,1770,0,0,222,0
3,12849,2868,2,7,12068,0
2,847,376,0,0,16586,0
2,15405,6114,1,3,7815,0
2,421,471,0,1,13295,0
2,964,272,0,2,10996,0
2,495,273,0,0,15360,0
2,297,462,0,0,8489,0
2,244,187,0,4,1258,0
1,149,198,0,0,2108,0
2,95,116,0,0,2379,0
2,561,1708,1,1,578,0
1,78,93,0,0,1576,0
1,350,421,0,0,4463,0
3,25463,1127,0,0,32714,0
2,552,369,0,0,40008,0
2,777,481,0,1,15144,0
2,524,444,0,1,10375,0
5,14454750,1994,478,697,107221,0
2,264,882,0,2,4302,0
5,86078,8790,10,11,78610,0
3,722,121,0,0,14935,0
1,78,77,0,0,16273,0
3,7543,617,0,0,16340,0
2,468,258,0,0,23807,0
1,12,64,0,0,190,0
2,408,155,1,8,2658,0
2,244,108,0,1,7675,0
1,56,231,0,1,207,0
2,661,547,0,2,29235,0
1,516,244,0,0,6738,0
2,3008,1662,10,8,515,0
2,633,363,1,4,15340,0
2,659,351,2,11,26017,0
2,265,333,0,1,2805,0
3,518,524,1,4,10286,0
1,44,57,0,0,664,0
2,960,1241,0,1,51373,0
1,246,559,0,1,2537,0
3,460,277,0,3,5156,0
