@relation 'twitter'
@attribute 'klout_score' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100}
@attribute 'followers_count' numeric
@attribute 'friends_count' numeric
@attribute 'retweet_count' numeric
@attribute 'favorite_count' numeric
@attribute 'statuses_count' numeric
@attribute 'default_profile_image' {1,0}
@data
22,309,508,0,0,4723,0
43,8689,284,0,0,9536,0
16,325,288,0,0,17724,0
23,978,930,0,0,13914,0
41,635,531,0,2,2872,0
43,6032,622,1,0,2196,0
36,427,243,0,2,6242,0
37,313,158,0,5,5113,0
32,284,305,0,1,4817,0
39,483,412,1,0,6311,0
14,14,45,0,0,32,0
44,670,1128,0,1,11805,0
40,1182,958,0,0,3159,0
32,614,1524,0,0,1468,0
20,696,465,0,0,1767,0
28,294,409,0,0,4364,0
32,407,330,0,0,4953,0
18,28,55,0,0,114,0
20,656,1367,0,0,1483,0
24,229,154,0,0,1632,0
13,59,215,0,0,1332,0
34,22088,46,0,0,7192,0
34,1055,484,0,0,19136,0
19,93,125,0,0,43,0
25,238,2037,0,0,246,0
35,1808,705,1,1,23204,0
42,957,365,1,5,251,0
39,286,448,0,0,21724,0
34,266,551,0,1,6201,0
19,88,181,0,0,118,0
40,523,405,0,1,7637,0
39,267,236,0,0,2314,0
41,612,569,0,1,8480,0
33,291,1132,0,0,3043,0
42,371,321,0,0,16632,0
41,358,246,0,0,39667,0
30,169,762,0,5,2502,0
37,897,634,0,0,118107,0
48,671,1900,1,1,19330,0
22,121,211,0,0,1172,0
36,179,95,0,0,2157,0
26,255,433,0,0,13601,0
42,305,253,0,1,5422,0
30,478,726,0,0,1565,0
42,424,457,0,1,6234,0
35,228,204,0,4,532,0
25,79,101,0,0,349,0
25,505,374,0,2,20094,0
30,260,392,3,5,2867,0
38,383,1080,0,0,7669,0
41,568,522,0,0,22547,0
42,565,546,0,3,3210,0
21,220,552,0,0,1321,0
37,278,167,0,2,8801,0
16,90,81,0,1,131,0
26,52,93,0,0,298,0
20,159,177,0,0,384,0
19,183,162,0,1,1720,0
40,782,645,0,1,6279,0
26,89,197,0,0,1952,0
42,630,544,0,0,17548,0
34,363,710,0,2,16601,0
32,336,773,0,1,8327,0
32,548,467,0,0,15347,0
29,229,346,0,0,1141,0
18,114,281,0,0,406,0
23,270,811,0,0,3601,0
34,331,492,0,0,28714,0
29,456,165,0,0,22331,0
38,440,383,0,1,7301,0
17,108,110,0,0,429,0
21,326,747,0,0,2381,0
30,55,247,0,0,1532,0
21,57,123,0,0,138,0
42,819,836,0,3,6860,0
22,286,254,1,5,254,0
43,437,434,0,2,17045,0
16,101,99,0,0,6666,0
17,240,178,0,1,87,0
20,20,60,0,0,265,0
42,277,149,0,0,9683,0
32,122,106,1,1,825,0
21,125,211,0,0,4973,0
44,524,457,0,1,3854,0
40,384,360,0,1,20563,0
19,53,110,0,0,241,0
27,2525,106,0,0,323,0
26,346,362,0,0,2395,0
31,191,177,0,0,6897,0
20,142,163,1,1,771,0
21,200,399,0,0,2076,0
18,94,287,0,0,223,0
39,270,346,0,0,3982,0
29,175,174,0,0,5875,0
30,145,138,0,1,625,0
44,428,318,0,1,1728,0
41,227,168,0,1,7006,0
36,411,532,0,0,14824,0
41,659,524,0,0,37464,0
20,255,560,0,1,590,0
37,1904,556,0,0,901,0
26,112,130,0,1,184,0
38,232,532,0,0,7765,0
31,372,343,0,1,11514,0
35,629,471,0,3,8643,0
35,98,161,0,0,31,0
47,5163,410,0,1,8054,0
23,136,188,0,0,75,0
33,1420,595,1,7,39356,0
25,1347,2029,0,0,8602,0
33,667,572,0,0,57865,0
28,330,115,0,0,7003,0
23,130,314,0,0,216,0
43,484,417,0,0,12925,0
42,541,1178,0,2,34673,0
23,79,305,0,0,1504,0
36,577,1974,0,0,8826,0
34,221,190,0,0,3096,0
32,848,709,0,0,25922,0
40,2729,228,0,0,6863,0
19,148,200,0,0,1847,0
37,597,450,0,0,12352,0
45,388,274,0,1,4357,0
33,315,1187,0,0,1855,0
42,518,408,0,0,26981,0
26,345,368,0,0,6305,0
40,2193,600,0,0,2893,0
28,335,1180,0,0,1585,0
14,141,345,0,0,139,0
45,1150,666,0,0,24623,0
35,914,619,1,0,131949,0
19,172,72,0,0,1882,0
14,75,332,0,0,2975,0
44,316,515,0,2,4342,0
12,6,108,1,2,3,0
26,101,120,4,11,74,0
42,678,1265,0,2,12319,0
41,391,1237,0,0,3853,0
42,1278,1328,0,1,24975,0
33,847,438,2,1,21586,0
19,150,376,0,0,1093,0
36,1531,448,0,16,925,0
30,215,227,0,0,622,0
35,674,772,1,1,65264,0
48,15922,136,67,96,9681,0
36,186,168,0,1,1231,0
26,234,314,0,0,8115,0
42,721,441,0,1,11575,0
37,360,811,0,0,11360,0
26,259,1775,0,0,2136,0
19,510,549,0,0,20499,0
29,280,2344,0,0,1745,0
18,85,197,0,0,411,0
43,581,495,0,0,38929,0
34,71,127,0,0,224,0
29,179,409,2,2,6720,0
41,6632,3380,0,0,9327,0
19,135,227,1,1,226,0
11,5,17,0,1,14,0
13,6,50,0,0,261,0
16,316,691,0,0,767,0
22,455,442,0,0,3680,0
34,457,519,1,5,2338,0
36,946,477,0,0,11488,0
26,223,75,0,0,1375,0
39,10418,136,0,1,3454,0
20,94,781,0,0,1239,0
27,118,175,0,1,423,0
40,482,835,0,0,12487,0
21,354,1124,0,0,46,0
28,676,323,0,1,7151,0
29,320,342,0,1,13981,0
55,19523,566,0,0,64871,0
44,632,825,5,5,8686,0
22,209,182,0,0,426,0
44,2675,728,0,1,9686,0
32,540,639,0,3,11099,0
33,610,470,0,2,27766,0
41,509,285,0,0,24242,0
16,184,448,0,0,235,0
34,8052,2325,0,0,54842,0
24,377,278,0,1,1844,0
23,126,177,0,1,3797,0
42,9911,1940,1,2,6763,0
30,261,1985,0,0,2067,0
51,2998,1658,0,0,114714,0
61,10641,1071,12,24,3796,0
31,5574,4757,0,0,828,0
47,1959,2960,1,2,1113,0
19,153,379,0,0,475,0
23,359,165,0,0,575,0
30,226,486,0,0,191,0
40,1390,786,0,0,17595,0
35,299,422,1,0,535,0
22,290,376,0,0,3188,0
32,787,1019,0,0,24406,0
20,42,107,0,0,49,0
27,1195,135,1,4,58,0
39,474,362,0,0,39520,0
40,966,735,0,0,10192,0
50,6746,3365,10,26,31,0
40,670,683,1,9,486,0
25,86,112,0,11,74,0
11,7,17,0,0,6,1
13,10,12,0,0,4,0
56,132506,132992,19,25,9396,0
43,1319,537,0,0,29167,0
13,72,103,0,0,2555,0
43,1494,979,3,2,21814,0
25,590,1339,0,0,357,0
42,17472,4230,0,0,1610,0
46,749,718,0,0,11002,0
55,82922,75291,22,40,174,0
28,250,239,0,0,1721,0
46,1505,837,0,0,46530,0
44,1617,4466,1,1,3814,0
18,244,176,0,0,1000,0
14,1,2,0,1,3,1
34,275,300,0,0,9901,0
43,910,579,0,0,6747,0
43,135063,89823,56,54,4193,0
38,819,939,0,0,433,0
42,228,133,0,0,3198,0
19,30,206,0,1,77,0
17,288,317,0,2,667,0
60,64510,3793,0,0,55993,0
32,109,164,0,2,4425,0
41,439,294,3,13,8307,0
36,256,370,0,1,366,0
29,283,146,0,2,1567,0
35,1877,1798,0,1,1909,0
40,250,1003,0,0,1586,0
24,255,304,0,0,11382,0
41,4790,4968,0,0,9179,0
20,55,101,0,0,1781,0
41,919,782,0,1,7729,0
25,1172,961,0,0,7648,0
18,340,429,0,2,244,0
40,717,519,1,8,91,0
36,202,504,0,0,589,0
34,164,264,0,0,846,0
15,48,213,0,0,39,0
10,0,2,0,0,5,1
40,1236,1552,0,0,1755,0
21,122,998,2,0,34,0
27,426,1112,1,1,2299,0
23,50,99,0,0,189,0
34,1516,2023,0,0,3729,0
19,301,1199,0,0,607,0
15,14,36,0,0,52,0
45,1527,1998,2,2,13989,0
24,390,1768,0,0,1568,0
16,133,767,0,0,203,0
21,21,68,0,0,142,0
35,291,394,0,0,1059,0
19,67,202,0,0,69,0
16,197,505,0,0,186,0
15,186,1454,0,0,6,0
15,426,293,0,2,13761,0
18,125,632,0,0,198,0
42,567,220,0,0,25575,0
40,1976,1988,0,0,21877,0
40,645,567,0,1,11210,0
17,139,241,5,4,40,0
26,451,506,0,0,4685,0
43,451,212,0,0,33763,0
27,70,97,0,0,2071,0
72,30417,2231,26,51,20114,0
14,65,132,0,0,13,0
49,33767,1166,2,0,27200,0
40,906,198,0,4,22147,0
28,391,340,0,1,4341,0
51,4087,515,1,0,6844,0
36,343,352,0,0,8442,0
35,23596,400,1,3,13593,0
14,8,42,0,0,35,0
28,209,439,0,0,2569,0
14,141,602,0,0,3050,0
24,397,631,0,0,38101,0
19,148,289,0,0,4555,0
43,2103,1907,0,0,2120,0
12,21,37,0,0,29,0
41,589,488,0,0,16238,0
37,479,1287,0,0,1790,0
32,182,180,0,0,8037,0
25,501,1897,0,0,1,0
41,521,98,0,0,7047,0
38,2451,2214,1,2,8041,0
37,996,929,0,0,54506,0
27,1797,1893,0,0,706,0
40,482,1590,0,0,29156,0
48,7658,6884,0,0,30582,0
30,1476,1518,0,0,26097,0
28,724,529,2,11,2338,0
38,695,1577,0,0,3793,0
21,193,256,0,0,572,0
18,40,118,0,2,14,0
18,38,222,0,0,213,0
22,89,126,0,6,57,0
10,2,5,0,0,2,1
12,6,15,0,0,14,1
13,3,19,0,0,1,0
35,554,497,0,0,2040,0
43,4489,2972,0,2,17452,0
36,635,233,0,0,7619,0
10,4,10,0,1,1,0
13,10,27,0,0,23,1
40,386,343,0,0,2814,0
41,528,345,0,3,18528,0
34,2276,1805,0,1,73372,0
12,5,7,0,0,6,0
16,9,3,0,3,1,0
21,11,28,0,0,52,0
35,589,2008,0,0,4300,0
36,388,444,0,1,7471,0
13,10,27,0,0,41,0
13,58,50,0,0,16,0
42,7298,7000,9,9,202912,0
18,20,63,4,19,13,0
47,13580,13632,4,6,1145,0
28,129,248,0,0,1644,0
21,204,252,0,1,1349,0
18,104,1064,0,0,34,0
16,57,105,0,0,229,0
43,547,387,0,2,11152,0
17,579,343,0,0,6822,0
44,1083,2072,0,2,43021,0
14,22,37,0,0,86,0
25,239,454,0,0,9153,0
45,16464,15940,0,0,17451,0
35,1813,724,0,0,31705,0
40,1099,1954,0,0,7351,0
42,1380,1593,0,3,18214,0
20,181,415,0,0,1053,0
39,249,199,0,0,589,0
18,104,129,0,0,736,0
21,1745,1811,0,0,4653,0
41,10854,6328,1,1,2619,0
29,235,285,0,0,7519,0
23,638,752,0,0,34304,0
23,1629,1107,1,0,911,0
17,177,1030,0,0,143,0
20,187,1175,0,1,147,0
18,187,960,0,0,80,0
30,572,724,0,0,5269,0
38,469,569,0,1,19702,0
20,395,362,0,2,2544,0
45,5681,1033,0,1,5228,0
37,395,228,0,1,14442,0
28,63,34,0,0,611,0
24,641,1998,0,0,296,0
21,65,96,0,0,193,0
36,3953,4609,0,0,159,0
31,3726,2853,0,0,1130,0
23,355,1102,0,0,900,0
40,17775,18952,0,0,978,0
18,185,58,0,0,1240,0
13,106,410,0,2,1,0
42,5781,5576,0,0,2914,0
21,401,1015,0,0,56,0
42,290,333,0,0,18445,0
44,30072,32887,0,0,10065,0
60,24628,2680,10,31,26888,0
27,514,1339,0,0,37,0
43,1490,456,0,1,9692,0
43,1233,990,0,0,9226,0
29,222,351,0,0,4151,0
31,158,176,0,0,1157,0
16,24,46,0,0,225,0
20,78,67,0,0,1313,0
28,430,92,0,0,2739,0
20,184,570,0,0,2309,0
47,436,499,0,0,49612,0
33,151,345,0,2,596,0
21,242,124,0,0,3154,0
37,1025,396,1,3,28775,0
16,31,983,0,0,25,1
26,590,549,0,0,15508,0
22,201,1059,0,0,2316,0
39,1063,48,1,1,1132,0
35,1281,675,0,0,65251,0
22,649,1301,0,0,472,0
11,1348,1868,0,0,0,0
16,743,64,0,0,51801,0
48,7064,1134,0,1,77002,0
19,123,443,0,0,51,0
41,452,98,1,3,1290,0
27,231,124,0,1,3433,0
38,614,656,0,2,9732,0
28,150,452,0,0,2303,0
19,193,812,0,1,95,0
33,640,1210,0,1,1218,0
25,148,261,0,1,1690,0
19,283,1950,0,0,205,0
29,203,307,0,3,377,0
14,109,452,0,0,27,0
45,2715,3039,0,0,14750,0
38,353,562,0,0,2191,0
20,235,216,1,0,803,0
36,1382,800,0,0,63163,0
20,565,381,1,3,9178,0
17,264,1407,0,0,143,0
21,144,1271,0,0,87,0
17,115,971,0,0,47,0
13,29,176,0,0,2,0
40,264,231,2,7,736,0
28,807,815,0,0,20077,0
17,60,637,0,1,16,0
19,145,326,0,0,417,0
48,1712,1323,3,3,14380,0
40,1180,1992,0,0,966,0
30,306,451,0,0,10190,0
12,17,15,0,0,5,0
18,168,501,0,0,2302,0
42,680,2075,0,0,5090,0
31,698,1978,0,0,1056,0
19,72,197,0,0,159,0
25,100,222,0,0,3362,0
25,640,522,0,4,7814,0
28,333,281,0,0,3363,0
36,602,493,0,3,6875,0
42,436,340,0,0,1749,0
22,110,361,0,0,390,0
34,748,654,0,0,14205,0
41,550,1349,0,0,10059,0
30,258,229,0,0,6747,0
40,774,1429,1,1,897,0
67,448651,46667,170,256,12645,0
56,8829,301,5,34,1372,0
28,132,459,0,0,182,0
25,444,591,0,0,3369,0
40,699,2135,1,1,4134,0
15,57,179,0,0,47,0
13,42,82,0,0,71,0
21,65,179,0,0,244,0
45,1280,772,0,0,7425,0
29,212,198,3,6,380,0
14,34,284,0,0,276,0
35,311,175,14,22,598,0
32,567,387,0,1,18012,0
26,162,804,0,0,690,0
34,651,1004,7,5,12291,0
26,4511,813,0,1,4388,0
46,111244,67732,3,3,70325,0
22,213,411,0,0,3370,0
40,420,123,0,1,53737,0
22,190,319,0,0,4977,0
15,133,589,0,0,10,0
18,59,965,0,0,525,1
28,581,401,0,3,8085,0
23,65,223,0,0,1534,0
27,354,638,0,1,10338,0
22,86,279,0,0,818,0
53,1729,802,1,1,9360,0
17,219,332,0,1,604,0
47,3110,3348,0,0,47379,0
41,850,703,0,4,5129,0
36,656,1188,0,0,5063,0
42,640,546,0,0,41763,0
34,209,128,0,0,13447,0
46,33442,13242,0,0,14014,0
44,11172,7268,0,1,716,0
40,797,531,0,0,7765,0
17,48,255,0,1,9,0
27,197,315,0,1,4428,0
32,730,606,1,2,17907,0
18,99,248,0,1,238,0
34,234,250,0,0,2378,0
36,1664,2012,0,0,34986,0
29,190,262,0,0,736,0
17,62,457,0,0,80,0
14,78,404,0,0,787,0
21,49,122,0,0,217,0
35,430,335,0,0,2108,0
17,411,1682,0,0,5,0
22,144,1622,0,0,831,0
46,845,703,0,2,17020,0
42,619,443,0,0,64135,0
21,69,395,0,0,873,0
34,939,665,0,0,56558,0
18,65,213,0,0,50,0
40,894,1074,0,0,9188,0
35,208,273,0,0,8011,0
18,168,539,1,3,480,0
18,544,359,0,4,5673,0
21,93,369,0,0,581,0
34,209,581,0,0,651,0
13,46,220,0,0,61,0
14,24,191,0,0,9,0
38,205,359,0,0,2428,0
22,194,818,0,0,549,0
16,58,320,0,0,92,0
11,5,68,0,0,17,0
46,1641,1274,0,1,64878,0
13,31,78,0,0,688,0
23,262,887,0,0,233,0
37,107,112,0,1,2031,0
32,149,248,0,0,1190,0
33,169,181,0,0,366,0
28,171,511,0,0,78,0
21,335,320,0,0,6476,0
39,106870,68299,0,1,4707,0
21,329,312,0,0,3910,0
24,274,701,0,0,910,0
33,1640,1451,0,0,49364,0
20,2402,603,0,0,41,0
28,457,569,0,0,7253,0
29,354,953,0,0,1530,0
21,208,187,0,0,10603,0
47,1751,1523,0,0,24357,0
28,346,413,0,2,6360,0
16,210,386,0,0,12391,0
29,189,531,0,0,5060,0
27,126,326,0,0,548,0
24,298,236,0,0,809,0
34,133,269,0,1,1448,0
39,5790,2908,32,67,234,0
42,778,516,0,0,16265,0
20,266,184,0,0,26,0
37,1233,1141,0,0,8737,0
13,60,502,0,0,31,0
31,151,358,0,2,588,0
21,193,456,0,1,121,0
41,320,1978,0,0,21146,0
38,255,488,0,1,2187,0
24,125,2035,0,0,1561,0
13,47,366,0,0,219,0
29,7434,60,0,2,30,0
16,196,328,0,0,2615,0
14,160,224,0,0,1103,0
32,417,2040,0,0,3721,0
23,274,1205,0,0,45,0
53,1384,1208,3,6,17861,0
46,54419,21585,2,3,15285,0
40,474,454,0,0,19185,0
35,254,145,0,0,668,0
35,722,992,0,0,24483,0
41,526,384,0,0,16429,0
28,494,336,0,0,13753,0
16,176,330,0,0,3181,0
14,52,334,0,0,77,0
50,21957,16262,1,13,1656,0
43,1086,959,0,3,26875,0
26,175,296,0,0,5992,0
13,33,125,0,1,9,0
17,15,27,0,0,158,0
24,411,619,0,0,1829,0
29,2415,1587,0,2,8153,0
45,6979,2271,32,9,11810,0
36,150,308,0,0,5233,0
42,694,460,0,1,15362,0
39,598,939,0,0,2374,0
47,59916,3966,46,97,69787,0
18,94,255,0,0,511,0
37,1841,608,1,1,5130,0
31,676,660,0,0,3610,0
21,186,562,0,1,946,0
38,1077,1082,0,0,77534,0
40,2217,528,0,0,18188,0
34,443,2165,0,0,29,0
27,417,2004,0,0,60,0
37,275,333,0,0,12022,0
20,89,156,0,1,145,0
38,222,192,0,0,4423,0
25,291,573,0,1,2753,0
43,672,901,0,0,7185,0
20,52,127,0,0,833,0
41,549,1013,0,0,2364,0
28,599,227,0,1,730,0
24,593,563,0,1,6473,0
11,85,336,0,0,197,0
55,81498,77325,18,42,5952,0
41,446,378,0,0,9741,0
37,803,1149,2,1,1354,0
42,6218,4007,0,0,7224,0
20,314,422,0,0,5083,0
41,790,276,1,0,32281,0
18,71,124,0,0,82,0
37,598,430,0,2,5825,0
34,936,668,0,0,70579,0
18,408,179,0,0,11519,0
28,111,195,0,0,1422,0
41,687,638,0,0,9118,0
19,24,46,0,0,347,0
15,29,119,0,0,7,0
36,10667,11726,0,0,36326,0
30,748,1615,1,2,1172,0
40,8706,7874,0,0,3059,0
40,253,145,0,0,30841,0
22,712,1501,0,4,5,0
24,258,257,0,0,1621,0
17,157,900,0,0,4,0
15,79,457,0,0,303,0
15,95,175,0,0,217,0
40,1621,829,0,2,1144,0
14,123,305,0,0,7318,0
20,441,1434,0,0,76,0
15,159,288,0,1,948,1
40,515,358,0,7,12271,0
12,10,90,0,0,213,0
38,284,455,2,2,237,0
30,489,1627,0,0,500,0
13,70,144,3,7,11,0
26,83,135,0,0,3376,0
32,494,1006,0,2,1854,0
28,156,483,0,3,561,0
40,334,347,1,1,1984,0
34,341,258,0,0,3379,0
12,25,307,0,0,2,0
32,302,276,1,4,1548,0
24,678,389,0,0,32549,0
19,320,535,0,0,969,0
47,2858,712,2,2,18020,0
20,310,434,0,0,4219,0
12,11,22,0,0,2,0
20,335,526,0,0,3795,0
17,99,551,0,0,1,0
43,8322,6072,0,0,23156,0
28,708,1533,0,3,5671,0
19,169,746,0,0,254,0
17,109,260,0,0,263,0
28,1268,725,0,0,211,0
41,290,207,0,2,12666,0
18,63,138,0,0,326,0
32,957,531,0,0,41735,0
36,1885,1800,0,1,20340,0
52,8141,987,34,67,551,0
18,143,347,0,0,41,0
22,310,841,0,0,204,0
31,979,1500,0,0,9570,0
20,52,281,0,0,321,0
34,329,417,0,0,9371,0
40,362,255,0,0,4071,0
12,12,46,0,0,14,0
52,229284,176817,0,0,56050,0
16,193,195,0,1,995,0
33,281,624,0,0,21232,0
19,134,271,0,1,206,0
16,171,469,0,1,199,0
44,735,889,0,0,25211,0
14,39,157,0,1,16,0
12,45,604,0,0,27,0
14,41,245,0,1,59,0
23,490,745,0,0,13922,0
29,1206,837,0,3,30080,0
32,96,123,0,2,646,0
15,51,436,0,0,68,0
35,1032,551,0,0,11796,0
39,317,653,0,0,902,0
18,86,225,0,0,79,0
33,199,228,0,0,1396,0
18,277,262,0,0,8040,0
33,737,634,0,3,20830,0
22,165,402,0,0,7609,0
23,146,278,0,1,1564,0
40,3688,1975,6,6,2507,0
20,534,386,0,0,5253,0
16,155,1532,0,0,78,0
15,15,78,1,0,96,0
21,305,312,0,0,716,0
19,394,1131,0,1,324,0
44,1473,820,0,3,29941,0
41,747,489,0,2,56166,0
17,224,791,0,0,1781,0
26,61,51,0,0,373,0
31,432,376,0,0,7353,0
10,1,17,0,0,2,0
14,135,849,0,0,1461,0
24,194,248,0,0,5982,0
22,277,512,0,1,5979,0
23,156,385,0,2,314,0
39,459,392,1,0,16996,0
39,277,302,0,0,6822,0
23,551,981,0,1,2661,0
40,940,1875,0,1,15985,0
44,943,1653,0,0,29064,0
37,725,801,0,1,10472,0
23,467,1125,0,0,25,0
44,524,304,0,0,21122,0
27,822,2003,0,0,372,0
40,230,295,0,0,942,0
31,286,213,0,0,7794,0
16,150,105,0,0,4614,0
32,530,1894,0,1,30302,0
16,198,267,0,0,8356,0
30,226,203,0,0,25515,0
22,575,1134,0,0,2538,0
14,161,301,0,0,832,0
25,840,833,0,2,21031,0
42,1418,1359,2,0,11282,0
39,473,254,0,0,16607,0
44,707,494,0,0,14794,0
24,592,475,0,3,4203,0
40,524,348,0,1,5939,0
29,161,189,0,0,1306,0
42,394,475,0,1,388,0
32,265,251,0,1,17874,0
15,121,181,0,0,6549,0
40,404,286,0,0,17486,0
47,740,668,3,22,24258,0
16,136,378,0,0,264,0
42,2057,826,0,0,15177,0
18,212,315,0,0,4100,0
28,843,634,0,0,2007,0
40,392,524,0,0,9630,0
40,1130,747,0,0,14246,0
38,525,460,0,3,1089,0
35,259,191,0,0,12129,0
13,54,72,1,3,34,0
26,399,1208,0,0,6450,0
40,325,257,0,0,11080,0
35,206,661,0,0,3357,0
26,1266,1655,1,4,28547,0
30,626,1453,0,6,1305,0
33,305,359,0,0,10740,0
30,206,293,0,2,2536,0
26,157,173,0,1,559,0
23,53,482,1,8,74,0
24,284,500,0,0,291,0
28,395,401,0,0,8861,0
18,519,493,0,2,4300,0
23,304,687,0,0,3049,0
41,1371,1158,1,3,25610,0
26,408,868,0,0,2080,0
23,552,564,0,0,2121,0
42,1376,884,0,0,21131,0
36,678,464,0,0,2908,0
31,608,893,0,1,9721,0
20,186,1067,0,0,869,0
27,487,1345,0,0,11137,0
40,550,533,0,0,3526,0
35,659,592,1,3,3890,0
29,461,1619,0,0,6379,0
43,929,483,0,1,17881,0
12,4,55,0,0,2,0
40,459,324,0,0,21857,0
36,929,336,0,0,41851,0
62,436023,295932,0,1,22197,0
25,81,200,0,0,877,0
18,229,553,0,0,1973,0
21,161,333,0,0,104,0
31,474,781,0,1,16415,0
17,86,247,0,0,243,0
41,305,427,0,1,5945,0
45,1369,804,1,1,27370,0
27,353,575,0,0,14978,0
40,190,231,0,0,731,0
17,144,888,0,0,304,0
30,59,50,0,0,410,0
24,413,106,0,2,7707,0
33,446,294,0,0,780,0
16,413,453,42,71,39,0
17,35,256,0,0,12,0
31,233,272,0,0,1961,0
19,435,426,2,3,30983,0
16,158,1155,1,1,23,0
34,223,324,0,0,8230,0
11,4,40,0,0,2,0
35,807,1985,0,0,1630,0
42,497,532,0,0,465,0
12,8,126,0,0,10,0
11,5,107,0,1,2,0
37,762,951,0,0,10956,0
46,604,120,1,0,22475,0
21,451,1939,0,0,173,0
29,271,229,0,2,9433,0
19,140,646,0,0,248,0
34,309,354,0,1,7582,0
25,138,1143,0,1,1858,0
20,290,675,0,0,1444,0
16,99,712,0,0,10,0
36,814,814,0,0,14453,0
29,1062,997,0,0,10455,0
19,289,1447,0,0,619,0
44,580,976,0,0,36071,0
16,80,104,0,0,266,0
25,451,1486,0,0,491,0
12,11,13,0,0,28,0
66,61117,6763,36,52,15814,0
20,4641,826,0,1,156,0
41,115,105,0,0,4163,0
33,388,972,0,0,1404,0
19,53,22,0,0,613,0
50,1084314,55199,0,1,7088,0
12,14,26,0,1,76,0
26,216,258,0,0,576,0
38,579,685,0,2,3757,0
23,280,769,1,0,550,0
29,266,189,0,0,18213,0
15,198,286,0,0,144,0
22,599,376,0,0,19270,0
14,46,506,0,0,1,0
35,1719,193,0,0,1122,0
22,55,124,0,0,1450,0
28,1521,1054,0,1,22589,0
31,1269,1270,0,0,28542,0
16,54,178,0,0,810,0
33,825,697,0,1,19169,0
25,140,90,1,1,1415,0
29,1021,210,0,1,8021,0
26,283,350,0,0,11255,0
34,425,598,0,0,9726,0
37,1292,1113,1,1,70626,0
32,1884,2436,0,0,3747,0
18,67,174,0,0,702,0
31,331,579,0,1,499,0
11,205,173,0,0,2494,0
19,257,568,0,0,2735,0
28,263,1347,0,0,929,0
44,3052,1325,0,2,33741,0
25,268,258,0,0,41971,0
31,228,221,0,0,2216,0
21,151,31,0,0,242,0
11,10,32,0,0,5,0
30,1466,591,0,1,56640,0
31,663,447,0,3,9064,0
36,712,619,0,0,27430,0
13,58,198,0,0,9,0
26,180,499,0,0,8815,0
33,6532,286,0,0,21186,0
13,16,129,0,0,8,0
21,227,804,0,0,42,0
43,706,656,0,0,4806,0
27,234,407,0,0,2738,0
62,41278,18330,6,7,63874,0
31,546,512,0,1,4144,0
23,421,206,0,1,9051,0
17,292,1215,0,0,2,0
38,289,661,0,0,1936,0
17,242,801,0,0,2769,0
18,182,1234,0,0,21,0
26,394,1096,0,1,3403,0
35,241,269,0,0,9370,0
12,17,43,0,0,39,0
43,1191,293,0,0,6257,0
19,295,1112,0,0,120,0
16,164,501,0,0,223,1
23,211,477,0,1,373,0
23,289,982,0,0,543,0
15,446,1062,0,1,19028,0
19,513,260,0,0,14469,0
35,256,432,0,1,3159,0
43,1852,809,4,2,4625,0
23,1038,426,0,1,773,0
30,1237,1988,0,0,1023,0
33,1334,926,0,1,28848,0
40,481,397,0,4,8867,0
36,676,433,1,3,108465,0
22,277,377,0,0,4436,0
38,970,2029,0,0,61411,0
20,65,284,0,0,758,0
22,91,153,0,0,2228,0
20,232,478,0,0,292,0
26,193,272,0,2,619,0
12,13,117,0,0,14,0
32,12551,12046,0,2,9388,0
17,282,269,0,0,825,0
43,433,373,0,0,7396,0
41,1311,1030,0,0,17939,0
24,191,303,0,0,863,0
41,271,122,0,0,38267,0
18,232,90,0,0,62,0
28,130,170,1,2,60,0
17,103,123,0,0,4565,0
25,7582,184,0,0,12317,0
49,102995,73280,0,0,173,0
30,262,247,0,0,7646,0
42,883,539,0,0,28946,0
31,258,213,0,0,1523,0
28,369,664,0,3,5184,0
43,2241,427,0,0,15896,0
37,5717,5086,0,0,52379,0
44,1295,2132,0,1,14662,0
20,166,868,0,1,64,0
42,658,464,1,5,13255,0
44,648,641,0,0,25490,0
14,113,339,0,0,31,0
10,3,54,0,0,3,0
13,48,61,0,0,272,0
31,377,189,0,0,3289,0
14,46,285,0,0,7,0
22,151,537,0,0,44,0
20,1332,1337,0,0,4245,0
41,12710,11745,0,0,13157,0
25,154,204,0,1,544,0
46,1272,722,0,1,9534,0
22,82,445,0,0,399,0
40,303,477,0,0,8655,0
52,3568,2333,1,2,4164,0
23,197,1002,0,0,580,0
32,370,235,0,0,6196,0
17,22,110,0,0,54,0
41,303,239,1,1,13332,0
43,9202,1728,0,0,1389,0
15,53,174,0,0,581,0
22,356,567,0,0,478,0
40,452,145,0,0,12284,0
41,442,1155,0,1,1749,0
40,1064,960,0,0,15646,0
26,230,300,0,0,1735,0
39,442,353,0,1,6023,0
40,1105,803,0,0,15951,0
40,793,520,0,2,26086,0
15,78,373,0,0,747,0
29,1019,428,2,1,24508,0
30,259,239,0,0,7523,0
18,43,129,0,0,226,0
14,98,126,0,0,66,0
20,288,205,0,0,1076,0
